"","SymphonyID","Zip"
"22714","38849565","-"
"22715","38849576","88310"
"22716","38849635","75093"
"22717","38849782","68410"
"22718","38849939","07470"
"22719","38850148","80229"
"22720","38850184","62052"
"22721","38850264",NA
"22722","38850272","77006"
"22723","388509","80123"
"22724","38850908","48640"
"22725","38851001","72762"
"22726","38851273","85306"
"22727","38851285","85711"
"22728","38851560",NA
"22729","38851653","84405"
"22730","38851655","93635"
"22731","38851708","49525"
"22732","38851710","25701"
"22733","38851816","46815"
"22734","38851841","00601"
"22735","38851949","62286"
"22736","38851970","50314"
"22737","38851990","48507"
"22738","38852129",NA
"22739","38852168","00601"
"22740","38852173","10021"
"22741","38852196","47025"
"22742","38852331","96001"
"22743","38852371","80226"
"22744","38852458","85207"
"22745","38852489","29150"
"22746","38861238",NA
"22747","38861325","23298"
"22748","38861528","92037"
"22749","38861540","90095"
"22750","38861689","10306"
"22751","38861817","95817"
"22752","388620","53018"
"22753","38862392","95123"
"22754","38862407","43213"
"22755","38862425",NA
"22756","38862436","77573"
"22757","38862454","60201"
"22758","38862456","60076"
"22759","388673","56431"
"22760","388694","55387"
"22761","3887143","07932"
"22762","38874325","11777"
"22763","388762","56303"
"22764","38876620","20770"
"22765","388770","42071"
"22766","38877617","02115"
"22767","38878023","43210"
"22768","38878121","64506"
"22769","38878548","56303"
"22770","38878832","27705"
"22771","388821","55371"
"22772","38883112","04345"
"22773","38883612","19462"
"22774","38883654","28412"
"22775","38883677","16508"
"22776","38884271","15001"
"22777","38884324","00601"
"22778","38884721","60120"
"22779","38885563","38133"
"22780","388892","30327"
"22781","38896182","33907"
"22782","389008","55331"
"22783","389057","55454"
"22784","38914686","85262"
"22785","38914747","95661"
"22786","38914890","84103"
"22787","38914944",NA
"22788","38914966",NA
"22789","38914972","13212"
"22790","38915210","28803"
"22791","38915337","85396"
"22792","38915352","10941"
"22793","38915360","19496"
"22794","38915938","55433"
"22795","38915998","73069"
"22796","38916069","07047"
"22797","38916383","43220"
"22798","38916483","27103"
"22799","38916520","10304"
"22800","38916527","10016"
"22801","38917174","46825"
"22802","38917233","17815"
"22803","38917274","00601"
"22804","38917629","13357"
"22805","38917766","85262"
"22806","38918251","43040"
"22807","38918299","85050"
"22808","38918849","43560"
"22809","38918878","80138"
"22810","38920659","81301"
"22811","389210","55125"
"22812","38921345","48201"
"22813","38921481","48202"
"22814","38921701","53546"
"22815","38921745","33563"
"22816","38925055","08080"
"22817","38925248","48732"
"22818","38925535","17815"
"22819","38925651","30680"
"22820","38925985","77304"
"22821","38926057","65212"
"22822","38926262","94806"
"22823","38926502","37203"
"22824","38926527","32025"
"22825","38926561","21601"
"22826","38926759","48116"
"22827","38926801","44053"
"22828","38926861","29611"
"22829","38926948","42103"
"22830","38927033","74104"
"22831","38927106","91759"
"22832","38927120","28675"
"22833","38927351","20010"
"22834","38927380","83352"
"22835","38927415","44333"
"22836","38927638","87124"
"22837","38927733","78602"
"22838","38927764","44106"
"22839","38928029","71822"
"22840","38928091","85501"
"22841","38928111",NA
"22842","38928257","99336"
"22843","38928609","72315"
"22844","38928633","43615"
"22845","38928660","31904"
"22846","38928771","19111"
"22847","38928800","54002"
"22848","38928843","65065"
"22849","38929006","11777"
"22850","38929158","01923"
"22851","38929192","50158"
"22852","38929387","49221"
"22853","38929486","02888"
"22854","38929547","29550"
"22855","38929669","24016"
"22856","38929787","01610"
"22857","38929814","46168"
"22858","38929922","46825"
"22859","38930031","61944"
"22860","38930038","47150"
"22861","38930089","50023"
"22862","38930100",NA
"22863","38930151","43201"
"22864","38930175","35570"
"22865","38930191",NA
"22866","38930218","56431"
"22867","38930235","40504"
"22868","38930298","28360"
"22869","38930416","78665"
"22870","38930635","85048"
"22871","38930727",NA
"22872","38930758","46237"
"22873","38930785","52807"
"22874","38930944","01880"
"22875","38931084","34119"
"22876","38931160","38801"
"22877","38931175",NA
"22878","38931352","85262"
"22879","38931354","43055"
"22880","38931384","80918"
"22881","38931430","89705"
"22882","38931465","53925"
"22883","38931478","85741"
"22884","389315","28401"
"22885","38931506","43537"
"22886","38931571","42087"
"22887","38931699","56381"
"22888","38931718","37923"
"22889","38933825","84604"
"22890","389373","92868"
"22891","38938483","13850"
"22892","38939685","95823"
"22893","38939883","83605"
"22894","38939908","27834"
"22895","38939913","93727"
"22896","38939921","04240"
"22897","38939929","17543"
"22898","38939932","43402"
"22899","3894105","97401"
"22900","3894502","46307"
"22901","3894571","91505"
"22902","389459","55350"
"22903","3894623","48326"
"22904","3894627","22206"
"22905","3894683","75024"
"22906","3894719","22102"
"22907","3894769","95630"
"22908","3894811","50023"
"22909","3894861","68826"
"22910","3894928","00988"
"22911","3894940",NA
"22912","3894960","99508"
"22913","3894979","43551"
"22914","3894997","95128"
"22915","3895003","65283"
"22916","3895053","83646"
"22917","3895070","30188"
"22918","3895076","83646"
"22919","3895090","70560"
"22920","389511","56013"
"22921","3895140","63830"
"22922","3895142","68516"
"22923","3895163","54449"
"22924","3895252","33027"
"22925","389529","54017"
"22926","3895301","64063"
"22927","3895306","53188"
"22928","3895348","29501"
"22929","3895356","36207"
"22930","3895401","45214"
"22931","3895405","54902"
"22932","3895435","33176"
"22933","3895545","63703"
"22934","3895559","74464"
"22935","3895621","84057"
"22936","3895633","63025"
"22937","3895635","84332"
"22938","38956574",NA
"22939","3895666","02631"
"22940","38956665","79735"
"22941","38956827","93291"
"22942","38956874","98672"
"22943","38956906",NA
"22944","389570","92227"
"22945","38957137","00601"
"22946","38957982",NA
"22947","3895805","83709"
"22948","3895827","89012"
"22949","38958287","29169"
"22950","3895848","27609"
"22951","38958911","28560"
"22952","38958976","51106"
"22953","3895915","19465"
"22954","38959552","15767"
"22955","38959610","82001"
"22956","38959723","38138"
"22957","38960043","37909"
"22958","3896020","19426"
"22959","3896028","04938"
"22960","3896034","15222"
"22961","38960348","97754"
"22962","3896050","04938"
"22963","3896078","17362"
"22964","38961279","14424"
"22965","3896154","17815"
"22966","38961544","61265"
"22967","3896177","19707"
"22968","38961832","95350"
"22969","3896195","79029"
"22970","38962000","28403"
"22971","3896203","28262"
"22972","38962042","40536"
"22973","3896209","94010"
"22974","38962418","17101"
"22975","3896279","18518"
"22976","3896293","19610"
"22977","38962968","10065"
"22978","3896314","19390"
"22979","3896323","19096"
"22980","3896465","02721"
"22981","3896476",NA
"22982","38964902","37660"
"22983","3896500","46301"
"22984","3896504","48840"
"22985","3896518","49464"
"22986","3896525","48035"
"22987","3896531","80120"
"22988","38965334","53545"
"22989","38965367","84710"
"22990","38965422","97304"
"22991","38965447","98003"
"22992","38965541","71101"
"22993","38965547","87111"
"22994","3896563","20872"
"22995","3896571","49601"
"22996","3896575","48307"
"22997","38965783","48093"
"22998","38965817",NA
"22999","38965819","48085"
"23000","38965835","84001"
"23001","38966207","97128"
"23002","3896631","48152"
"23003","38966560","19341"
"23004","3896660","74037"
"23005","3896691","84062"
"23006","38967227","15217"
"23007","3896727","76692"
"23008","38967349","32405"
"23009","38967425","85308"
"23010","38967524","90503"
"23011","38967619","44145"
"23012","38967813","08520"
"23013","3896826","76063"
"23014","3896830","48507"
"23015","38968580","97401"
"23016","3896904","25301"
"23017","3896963","53122"
"23018","3897002","64804"
"23019","3897004","73002"
"23020","3897040","74464"
"23021","389709","58122"
"23022","3897114","73130"
"23023","3897158","66762"
"23024","389717","75001"
"23025","3897177","73401"
"23026","3897257","59802"
"23027","38973960","91942"
"23028","38973973","14865"
"23029","38973992","95624"
"23030","38974015","17543"
"23031","38974090",NA
"23032","3897460","21613"
"23033","3897517","21114"
"23034","3897562","10941"
"23035","3897618","11758"
"23036","3897685","12401"
"23037","389771","83301"
"23038","3897836","10941"
"23039","3898038","96080"
"23040","389810","56277"
"23041","3898113","90505"
"23042","3898277","37763"
"23043","3898323","04105"
"23044","3898337","97504"
"23045","3898383","01440"
"23046","389839","92029"
"23047","3898397","02914"
"23048","3898463","32205"
"23049","3898497","33029"
"23050","3898579","19002"
"23051","3898712","32405"
"23052","3898730","43214"
"23053","3898744","22911"
"23054","3898809","60154"
"23055","3898848","19107"
"23056","3898872","15946"
"23057","3898898","00601"
"23058","3898912","43113"
"23059","38990830","46260"
"23060","38990884",NA
"23061","38990904","54935"
"23062","38990917","10994"
"23063","38991014","92227"
"23064","38991176","37312"
"23065","38991606","78130"
"23066","38991679","67301"
"23067","38991726","97850"
"23068","38992375","70508"
"23069","38992570","61550"
"23070","38992572","53022"
"23071","38992607","61231"
"23072","38992851","37909"
"23073","38992914","52402"
"23074","38992943","97058"
"23075","38993140","60126"
"23076","38993142","72022"
"23077","38993309","95811"
"23078","38993463","06492"
"23079","38993621","93230"
"23080","38993659","19073"
"23081","38993814","01366"
"23082","38993842","51503"
"23083","38994622","99338"
"23084","38994669","28787"
"23085","38994799","48060"
"23086","38994839",NA
"23087","38994987","10021"
"23088","38995085","46256"
"23089","38995160","84121"
"23090","38995517","23114"
"23091","38995610","42759"
"23092","38995704","37066"
"23093","38995851","77802"
"23094","38995870","45653"
"23095","38995945",NA
"23096","38996386","98405"
"23097","38996406","61554"
"23098","38996455","38229"
"23099","38996660","63031"
"23100","38996947","50266"
"23101","38997087","75032"
"23102","38997352","73139"
"23103","38997925","83301"
"23104","38997960","37421"
"23105","38998008","84341"
"23106","38999684","02118"
"23107","38999787",NA
"23108","38999795","11559"
"23109","38999950","00601"
"23110","39000017","95128"
"23111","39000184","90404"
"23112","39003780","60614"
"23113","39003821","10604"
"23114","390039",NA
"23115","39003975","16105"
"23116","39004180","38401"
"23117","39004560",NA
"23118","39004857","37804"
"23119","39004986","10119"
"23120","39005032","13901"
"23121","39007235","81428"
"23122","39007375","45414"
"23123","39008088","29605"
"23124","39008095","34952"
"23125","39008421","01451"
"23126","39008440","01364"
"23127","39008674","28203"
"23128","39008713","38570"
"23129","39008801","32953"
"23130","39008994","30265"
"23131","39009038","75203"
"23132","39009059","92270"
"23133","39009257","30901"
"23134","39009361","42210"
"23135","39009384","70508"
"23136","39009597","75093"
"23137","39009666","49442"
"23138","39009888","70471"
"23139","39010227","32277"
"23140","39010235","73401"
"23141","39010245",NA
"23142","39010394","23114"
"23143","39010431","80909"
"23144","39010773","47630"
"23145","39010939","76661"
"23146","39011257","25130"
"23147","39011319",NA
"23148","39011389","00601"
"23149","39011504","48507"
"23150","39011824","19355"
"23151","39011862","17837"
"23152","39011878","18705"
"23153","39011993","61554"
"23154","39012168","01852"
"23155","39012360","66523"
"23156","39012834","03060"
"23157","39012951","53095"
"23158","39013097","46176"
"23159","39013118","46307"
"23160","39013137","30907"
"23161","39013170","31088"
"23162","39013303","78102"
"23163","39013487","85296"
"23164","39013535","45417"
"23165","39013871","27607"
"23166","39013920","26288"
"23167","39013976","06513"
"23168","39013997","31405"
"23169","39014037","27320"
"23170","39014063","66762"
"23171","39014093","40215"
"23172","39014183","79121"
"23173","39014266","37421"
"23174","39014634","14620"
"23175","39014664","54911"
"23176","3901476","48323"
"23177","39014762","08034"
"23178","39014860",NA
"23179","39014942","94553"
"23180","39014944","65775"
"23181","39014974","76054"
"23182","39015102","49506"
"23183","39015117",NA
"23184","39015119","15012"
"23185","39015212","33950"
"23186","39015320","72450"
"23187","39015356","41230"
"23188","39015498","55435"
"23189","39015528","85308"
"23190","39015646",NA
"23191","39015661","33870"
"23192","39015673",NA
"23193","39015821","24171"
"23194","39015835","19718"
"23195","39015947","28771"
"23196","39015974","16148"
"23197","39015992",NA
"23198","39016049","75156"
"23199","39016170","79106"
"23200","39016247","94305"
"23201","39016306","59101"
"23202","39016331","39202"
"23203","39016545",NA
"23204","39016766","97138"
"23205","39016776","78664"
"23206","390183","00601"
"23207","390191","55102"
"23208","390206","54913"
"23209","39023940","12205"
"23210","39023945","59864"
"23211","390253","55417"
"23212","39025406","37167"
"23213","39025507","35801"
"23214","39025531","20852"
"23215","39025549","60540"
"23216","39025651","37027"
"23217","39025685","00601"
"23218","390274","55016"
"23219","390288","56431"
"23220","390297","73055"
"23221","390305","55345"
"23222","390347","54871"
"23223","39036398","46301"
"23224","390364","53188"
"23225","39036409","85226"
"23226","390365","54601"
"23227","390370","79015"
"23228","39037035","85283"
"23229","39037156","20910"
"23230","39037569","14221"
"23231","39037874","15232"
"23232","390387","65807"
"23233","39038960","75077"
"23234","39039001","93454"
"23235","39039229",NA
"23236","39039334","84041"
"23237","39039811","94063"
"23238","39040014","43614"
"23239","39040078","36116"
"23240","39040493","02043"
"23241","390422","85711"
"23242","39051935","94605"
"23243","39052046","48658"
"23244","39052085","00601"
"23245","39052114","00988"
"23246","39052144","80403"
"23247","39052364","18914"
"23248","39052370","27607"
"23249","39052380","19382"
"23250","39052400",NA
"23251","39052681","89511"
"23252","39052742","37919"
"23253","39052804","95969"
"23254","390529","75231"
"23255","39052985","10028"
"23256","39053374","73103"
"23257","39053427","48309"
"23258","39053620","21866"
"23259","39053667","00988"
"23260","39053942",NA
"23261","39054104","27106"
"23262","39054241","08052"
"23263","39054511","99224"
"23264","39054648","28212"
"23265","39055149","80537"
"23266","39055256","20745"
"23267","39055338","98926"
"23268","39055562","99508"
"23269","39056485","94587"
"23270","39058437","90027"
"23271","39058647","85226"
"23272","39058728","18020"
"23273","390671","97401"
"23274","39067228","93401"
"23275","39067571","97304"
"23276","39067703","11697"
"23277","39067797",NA
"23278","39067968","10994"
"23279","39068140","10065"
"23280","39068227","84041"
"23281","39068489","68046"
"23282","39068758","10022"
"23283","39068947","37909"
"23284","39069076","54301"
"23285","39069142","85203"
"23286","39069178","07001"
"23287","39069222","83002"
"23288","39069243","06320"
"23289","39069277","86301"
"23290","39069292","27810"
"23291","39069352",NA
"23292","39069546",NA
"23293","39069691","96821"
"23294","39069919","56277"
"23295","39070169","14456"
"23296","39070242","79407"
"23297","3907068","37377"
"23298","39071060","22630"
"23299","39071413","94070"
"23300","39072392","55303"
"23301","39072554","97058"
"23302","390739","55433"
"23303","39078809","95965"
"23304","39078957","34994"
"23305","39078974","33442"
"23306","39079250","76054"
"23307","39079265","49735"
"23308","39079282",NA
"23309","39079444","80631"
"23310","39079457","49707"
"23311","39079514","32807"
"23312","39079849","15205"
"23313","39079988","30329"
"23314","39080259","45434"
"23315","39080400","95817"
"23316","39080908","08094"
"23317","39081536","48109"
"23318","39081552","49201"
"23319","39081685","78705"
"23320","39081735","78957"
"23321","39081783",NA
"23322","39081804","08034"
"23323","39081896","95603"
"23324","39082005","02128"
"23325","39082054","78404"
"23326","39082095","16105"
"23327","39082120","27534"
"23328","39082182","79410"
"23329","39082203","01702"
"23330","39082220","94703"
"23331","39082404","94903"
"23332","39082491","80634"
"23333","39082605","46410"
"23334","39082717","00601"
"23335","39082757","80128"
"23336","39082857",NA
"23337","39082861","01604"
"23338","39082873","08002"
"23339","39083006","08053"
"23340","39083179","48801"
"23341","39083257","99352"
"23342","39083384","92503"
"23343","39083489","40215"
"23344","39083493","29621"
"23345","39083540","98104"
"23346","39083710","27705"
"23347","39083897","19145"
"23348","39083926","00601"
"23349","39084172","33870"
"23350","39084198","39301"
"23351","39084221","95453"
"23352","39084225","85941"
"23353","39084596","01453"
"23354","39084771","01364"
"23355","39084896","35504"
"23356","39084970",NA
"23357","39085038",NA
"23358","39085118","49709"
"23359","39085271","79410"
"23360","39085345","53221"
"23361","39085409","78654"
"23362","39085445","86001"
"23363","39085659","15001"
"23364","39085792","92646"
"23365","39085859","62301"
"23366","39086059","84041"
"23367","39086065","80923"
"23368","39086136",NA
"23369","39086185","83814"
"23370","39086290","76116"
"23371","39086464","80910"
"23372","39086892","38501"
"23373","39086918","46142"
"23374","39086953","00601"
"23375","39087076",NA
"23376","39087132","28203"
"23377","39087361","37010"
"23378","39087580","00988"
"23379","39087791","95348"
"23380","39088796","87112"
"23381","39096050","44260"
"23382","39096289","40215"
"23383","39096364","85296"
"23384","39096409","85941"
"23385","39104766","38120"
"23386","39104839","98908"
"23387","39104919","29407"
"23388","39104936","00601"
"23389","39104949","23454"
"23390","39105166","27103"
"23391","39105529","78251"
"23392","39106000","91505"
"23393","39106191","00988"
"23394","39106379","00988"
"23395","39108238","27546"
"23396","39108587","44035"
"23397","39108704","29615"
"23398","39111874","10032"
"23399","39112049","98632"
"23400","391307","30080"
"23401","391342","38663"
"23402","39140447","95603"
"23403","39140591","44223"
"23404","39140836","29501"
"23405","39140854","28078"
"23406","39140862","11794"
"23407","39141046","90020"
"23408","39141173","92111"
"23409","39141524","29803"
"23410","39141723","27262"
"23411","39141799","00988"
"23412","39141827","30002"
"23413","39141860","11801"
"23414","39141968","28906"
"23415","39141973","28625"
"23416","39142039","04345"
"23417","39142107","92284"
"23418","39145149","48603"
"23419","39145252","56431"
"23420","39145329","19962"
"23421","39145416","00601"
"23422","39153154","76020"
"23423","39153216","15205"
"23424","39153380","85364"
"23425","39153823","00601"
"23426","39153889","90405"
"23427","39154194","80920"
"23428","391542","38652"
"23429","39154665",NA
"23430","3915546","39581"
"23431","39155605","83406"
"23432","39155840",NA
"23433","39156474","95403"
"23434","39161072","98003"
"23435","39161480","31510"
"23436","39161516","36877"
"23437","39161744","30052"
"23438","39161798","17603"
"23439","39161895","68506"
"23440","39161897","35223"
"23441","39161938","78411"
"23442","39161960","00601"
"23443","39162155","21866"
"23444","39164402",NA
"23445","39164594","55947"
"23446","39164679",NA
"23447","39164952","04083"
"23448","39165068","80920"
"23449","39165514","57049"
"23450","39165578",NA
"23451","39165820","49779"
"23452","39166014","76180"
"23453","39167074","21061"
"23454","39167195","47804"
"23455","39167282","73114"
"23456","39167542","23238"
"23457","39167550","95501"
"23458","39167620","46227"
"23459","39167656","35801"
"23460","39167791","40207"
"23461","39167864","30309"
"23462","39167883","61820"
"23463","39167937","38501"
"23464","39167949","52501"
"23465","39168016","80237"
"23466","39168046","83406"
"23467","39168167",NA
"23468","39168195","95948"
"23469","39168349","46322"
"23470","39168757","98274"
"23471","39176651","56277"
"23472","391773","39157"
"23473","39188068",NA
"23474","39188139","37013"
"23475","39188148","08043"
"23476","39188238","75605"
"23477","39188243",NA
"23478","391925","28906"
"23479","39192556","10021"
"23480","39196774","85210"
"23481","39196777","45013"
"23482","39197059","76273"
"23483","39197167","37040"
"23484","39197615","92103"
"23485","39197706","92123"
"23486","39197819","11946"
"23487","39198433","73104"
"23488","39198634","15237"
"23489","39198924","06492"
"23490","39199527","29406"
"23491","39201023","93309"
"23492","39201104","10461"
"23493","39201688","53546"
"23494","39201692","16749"
"23495","39201914","60612"
"23496","39201950","32792"
"23497","39202781","24211"
"23498","39202890","06516"
"23499","39202896","13210"
"23500","392030","00988"
"23501","39203295","54449"
"23502","39203729","06824"
"23503","39204614","15825"
"23504","39204656","76104"
"23505","39204984","19107"
"23506","39205056","02135"
"23507","39205086","17822"
"23508","39205410","02115"
"23509","39205676","17059"
"23510","39205715","04401"
"23511","39205982","85658"
"23512","392086","66606"
"23513","39209195",NA
"23514","39209411","08520"
"23515","39209440","35004"
"23516","39209443","21113"
"23517","39209670","94598"
"23518","39210049","98407"
"23519","39210117","99508"
"23520","39210183","27401"
"23521","39210232","16749"
"23522","39210554","14605"
"23523","39210624",NA
"23524","39213376","92227"
"23525","39217268","91505"
"23526","39217331","22630"
"23527","392204","33801"
"23528","392245","00601"
"23529","39228382","89102"
"23530","392287","39501"
"23531","39228752","00985"
"23532","39229216","00601"
"23533","39229485","83318"
"23534","39229494","74955"
"23535","39229832",NA
"23536","39229974","71943"
"23537","39230046","06905"
"23538","39230058","38351"
"23539","39230270","72205"
"23540","39230397","78749"
"23541","39230822","83201"
"23542","392309","91910"
"23543","39231110","27320"
"23544","39231882","04210"
"23545","39232159","06468"
"23546","39232161","99204"
"23547","39232216","27282"
"23548","392324","36251"
"23549","39232515","31909"
"23550","39232647","06032"
"23551","39232748","46804"
"23552","39232763","59101"
"23553","39232874","91307"
"23554","39232940","23061"
"23555","39232952","94598"
"23556","39233012","48314"
"23557","39233690",NA
"23558","39234056","98122"
"23559","39234697","96001"
"23560","39235111","90404"
"23561","39235134","55407"
"23562","39235145","98908"
"23563","39235159","92868"
"23564","39235323","10019"
"23565","392404","35603"
"23566","39242051","32571"
"23567","392503","35205"
"23568","39253114","19047"
"23569","39253362","77327"
"23570","39253386","12883"
"23571","39253631","16749"
"23572","39254405","78132"
"23573","39254675","17842"
"23574","392547","79106"
"23575","39254707","61944"
"23576","39254972",NA
"23577","39255045","06082"
"23578","39255163","31533"
"23579","39255178",NA
"23580","39255218","80023"
"23581","39255231","81428"
"23582","39255534","81008"
"23583","39255722",NA
"23584","39255854","06320"
"23585","39255871","00601"
"23586","39256044",NA
"23587","39256147","29464"
"23588","39256545","00601"
"23589","39256582",NA
"23590","39256809","29483"
"23591","39256845","96162"
"23592","39257112","41042"
"23593","39257184","76092"
"23594","39257472","65806"
"23595","39257810","53716"
"23596","39257912","61550"
"23597","39258349","72117"
"23598","39258397","22033"
"23599","39258536","89128"
"23600","39258596","79106"
"23601","39258642","21502"
"23602","39258854","72223"
"23603","39258913","76308"
"23604","39258922","97526"
"23605","39258958","75234"
"23606","39259065",NA
"23607","392593","38654"
"23608","39259484",NA
"23609","39259550",NA
"23610","39259603","73116"
"23611","39259643","43213"
"23612","39259747","20770"
"23613","39259834","31794"
"23614","39259953","74344"
"23615","39260110","38501"
"23616","39260116","10304"
"23617","39260207","80524"
"23618","39260355","37938"
"23619","39260426",NA
"23620","39260436","46526"
"23621","39260686","37416"
"23622","39260945","53051"
"23623","39260959","85745"
"23624","39260989","70380"
"23625","39261188","85044"
"23626","39261202","00988"
"23627","39261242",NA
"23628","39261322","85210"
"23629","39261411","30161"
"23630","39261467","62220"
"23631","39261484","37813"
"23632","39261502","39216"
"23633","39261604","95060"
"23634","39261666","37803"
"23635","39261803","90033"
"23636","39261849","56301"
"23637","39261879","37066"
"23638","39261999","85258"
"23639","39262085","53022"
"23640","39262230","72901"
"23641","39262573","46311"
"23642","392636","39532"
"23643","39265963","98239"
"23644","39266422","12601"
"23645","39266471",NA
"23646","39266514","85140"
"23647","39266569","92899"
"23648","39266584","29732"
"23649","39266622",NA
"23650","39266631","54904"
"23651","39266641","63025"
"23652","392674","35630"
"23653","392700","38663"
"23654","392744","37129"
"23655","392746","39402"
"23656","392772","38852"
"23657","39278762","37043"
"23658","39284277","10461"
"23659","39284351","80111"
"23660","392845","46342"
"23661","39284880",NA
"23662","39287209","98506"
"23663","39289059","95370"
"23664","39289481","27834"
"23665","392912","36608"
"23666","392917","38655"
"23667","39294027","06611"
"23668","39294252","29464"
"23669","39294470","52211"
"23670","39294516","18104"
"23671","39294589","99508"
"23672","39294597","23320"
"23673","39294677","22601"
"23674","39294716","27504"
"23675","39294975",NA
"23676","39295046","29671"
"23677","39295114","66223"
"23678","39295144","11021"
"23679","39295271","12901"
"23680","39295286","17050"
"23681","39295312","34761"
"23682","39295403","08520"
"23683","39295693","24472"
"23684","39295806","00601"
"23685","39295824",NA
"23686","39295970","55076"
"23687","39296316","15237"
"23688","39297276","13210"
"23689","39297292","85283"
"23690","39297300","21804"
"23691","39297614","02130"
"23692","39297906","28689"
"23693","39298279","02115"
"23694","392986","39452"
"23695","393001","37205"
"23696","39303537","32703"
"23697","39303546","07047"
"23698","39303567","90001"
"23699","39303579","06606"
"23700","39303599","11795"
"23701","39303600","12159"
"23702","393086","36202"
"23703","393100","55313"
"23704","39315556","03301"
"23705","39315662","08619"
"23706","39316014",NA
"23707","39316253","27514"
"23708","39316472","45694"
"23709","39316512","80817"
"23710","39317333","23507"
"23711","39317532","56001"
"23712","39317928","31406"
"23713","39317940","26288"
"23714","39318098",NA
"23715","39318978","72501"
"23716","39319216","95817"
"23717","39319269","94143"
"23718","39319298","94143"
"23719","39319389","94605"
"23720","393199","38834"
"23721","39319953","37424"
"23722","39320096","15213"
"23723","39320319","94143"
"23724","39320811","84132"
"23725","39321877","10032"
"23726","393225","39501"
"23727","39323349",NA
"23728","39323418","33901"
"23729","39324457","30901"
"23730","39324467","30141"
"23731","39325120","00601"
"23732","393254","38305"
"23733","39326051","95811"
"23734","39326404","61938"
"23735","39326475",NA
"23736","39327104","55313"
"23737","39327514","46033"
"23738","39327887","95403"
"23739","39327891","52761"
"23740","39328007","27101"
"23741","39328060","51360"
"23742","39328179","83814"
"23743","39328434","59101"
"23744","39328730","42431"
"23745","39329303","19111"
"23746","393303","30721"
"23747","393309","99508"
"23748","39331011","90404"
"23749","39331809","01085"
"23750","39331867","06511"
"23751","39332683","48202"
"23752","39333364","55103"
"23753","39333376","97501"
"23754","39333772","98373"
"23755","39335101","02903"
"23756","39335368","00601"
"23757","39335585","10467"
"23758","39336853","90048"
"23759","393371","36695"
"23760","39337252","14072"
"23761","39338703","97239"
"23762","39338946","37620"
"23763","39340306","27599"
"23764","39340363","27705"
"23765","39341246","17601"
"23766","39342396","45365"
"23767","39343436","78759"
"23768","39343714","17033"
"23769","39343797","00601"
"23770","39344018","24551"
"23771","39344197","95817"
"23772","39344245","97601"
"23773","39344256","17602"
"23774","39345321","17701"
"23775","39345662","98632"
"23776","39346029","02905"
"23777","39346322","81428"
"23778","39346408","30214"
"23779","39347717","79430"
"23780","39349815","76707"
"23781","39350178","75034"
"23782","39350674","84604"
"23783","39352799","54601"
"23784","39352891","98104"
"23785","39352899","54601"
"23786","39353542","56265"
"23787","39353705","00601"
"23788","39354088","93230"
"23789","39354511","44195"
"23790","39357213","92011"
"23791","39357799","73801"
"23792","39358134","94305"
"23793","39358216","20745"
"23794","39358342","80016"
"23795","39358485","55102"
"23796","39358596","76273"
"23797","39358883","75246"
"23798","39359170","60076"
"23799","39359245","94114"
"23800","39359536","31533"
"23801","39359580","00601"
"23802","39359626","78750"
"23803","39359697","49727"
"23804","39359958","96013"
"23805","39359983",NA
"23806","39359993","02740"
"23807","39360237","38801"
"23808","39360389",NA
"23809","39360411","97301"
"23810","39360441","80010"
"23811","39360485","81428"
"23812","39360514","15220"
"23813","39360756","28204"
"23814","39360781","48377"
"23815","39360871","89106"
"23816","39360899","54409"
"23817","39360943","85750"
"23818","39361068","44708"
"23819","39361126","92691"
"23820","39361192","46845"
"23821","39361473","07410"
"23822","39361502",NA
"23823","39361508","85711"
"23824","39361662","48509"
"23825","39361728","92270"
"23826","39361802","25301"
"23827","39361806","35906"
"23828","39361925","43210"
"23829","39362007","31792"
"23830","39362159","24060"
"23831","39362241","24541"
"23832","39362301","60659"
"23833","39362315","84770"
"23834","39362336","31904"
"23835","39362485","93701"
"23836","39362796","94107"
"23837","39362870","96001"
"23838","39365446","37604"
"23839","39366944","45211"
"23840","39372113","95823"
"23841","39372282","95128"
"23842","39372368","92103"
"23843","39372716","00601"
"23844","39372973","28027"
"23845","39373312",NA
"23846","39373337","45459"
"23847","39373343","60451"
"23848","39373420","00601"
"23849","39373488","68371"
"23850","39373489","29127"
"23851","39389755","95327"
"23852","39389846","59101"
"23853","39389872","85308"
"23854","39390151","00988"
"23855","39391989",NA
"23856","39392046","86401"
"23857","39392668","00988"
"23858","39392974","43015"
"23859","39393561","48154"
"23860","39395416","94588"
"23861","39395417","06810"
"23862","39397426","07018"
"23863","39397634","29407"
"23864","39397757","03820"
"23865","39397816","27546"
"23866","39398230","32504"
"23867","39398452","48809"
"23868","39398466","48198"
"23869","39398517","46303"
"23870","39398700","18512"
"23871","39398704","13743"
"23872","39398895","45459"
"23873","39399209","60435"
"23874","39399296","45502"
"23875","39399624","08865"
"23876","39399812","89521"
"23877","39400214","84067"
"23878","39400267","14221"
"23879","39400286","17059"
"23880","39400556","76234"
"23881","39400850","85374"
"23882","39401018","36609"
"23883","39401034","89074"
"23884","39401264","07013"
"23885","39401345","27404"
"23886","39401394","48912"
"23887","39401533",NA
"23888","39401551","89706"
"23889","39401627","73134"
"23890","39401641","76086"
"23891","39401696","05443"
